bikes,year,month,day,hourfrom,dayofyear
196,2021,6,18,16,169
233,2021,6,18,17,169
171,2021,6,18,18,169
106,2021,6,18,19,169
103,2021,6,18,20,169
47,2021,6,18,21,169
37,2021,6,18,22,169
57,2021,6,18,23,169
19,2021,6,19,0,170
15,2021,6,19,1,170
10,2021,6,19,2,170
2,2021,6,19,3,170
6,2021,6,19,4,170
9,2021,6,19,5,170
32,2021,6,19,6,170
36,2021,6,19,7,170
64,2021,6,19,8,170
80,2021,6,19,9,170
85,2021,6,19,10,170
102,2021,6,19,11,170
76,2021,6,19,12,170
102,2021,6,19,13,170
97,2021,6,19,14,170
79,2021,6,19,15,170
90,2021,6,19,16,170
112,2021,6,19,17,170
87,2021,6,19,18,170
78,2021,6,19,19,170
55,2021,6,19,20,170
43,2021,6,19,21,170
33,2021,6,19,22,170
40,2021,6,19,23,170
17,2021,6,20,0,171
26,2021,6,20,1,171
5,2021,6,20,2,171
7,2021,6,20,3,171
2,2021,6,20,4,171
5,2021,6,20,5,171
16,2021,6,20,6,171
14,2021,6,20,7,171
25,2021,6,20,8,171
49,2021,6,20,9,171
51,2021,6,20,10,171
75,2021,6,20,11,171
75,2021,6,20,12,171
80,2021,6,20,13,171
71,2021,6,20,14,171
94,2021,6,20,15,171
83,2021,6,20,16,171
43,2021,6,20,17,171
36,2021,6,20,18,171
20,2021,6,20,19,171
34,2021,6,20,20,171
28,2021,6,20,21,171
20,2021,6,20,22,171
7,2021,6,20,23,171
1,2021,6,21,0,172
3,2021,6,21,1,172
2,2021,6,21,2,172
1,2021,6,21,3,172
5,2021,6,21,4,172
22,2021,6,21,5,172
106,2021,6,21,6,172
248,2021,6,21,7,172
246,2021,6,21,8,172
139,2021,6,21,9,172
96,2021,6,21,10,172
76,2021,6,21,11,172
128,2021,6,21,12,172
141,2021,6,21,13,172
136,2021,6,21,14,172
113,2021,6,21,15,172
188,2021,6,21,16,172
224,2021,6,21,17,172
117,2021,6,21,18,172
81,2021,6,21,19,172
55,2021,6,21,20,172
39,2021,6,21,21,172
16,2021,6,21,22,172
10,2021,6,21,23,172
4,2021,6,22,0,173
2,2021,6,22,1,173
1,2021,6,22,2,173
3,2021,6,22,3,173
9,2021,6,22,4,173
24,2021,6,22,5,173
71,2021,6,22,6,173
148,2021,6,22,7,173
162,2021,6,22,8,173
76,2021,6,22,9,173
52,2021,6,22,10,173
73,2021,6,22,11,173
105,2021,6,22,12,173
113,2021,6,22,13,173
66,2021,6,22,14,173
127,2021,6,22,15,173
143,2021,6,22,16,173
177,2021,6,22,17,173
147,2021,6,22,18,173
90,2021,6,22,19,173
91,2021,6,22,20,173
44,2021,6,22,21,173
34,2021,6,22,22,173
7,2021,6,22,23,173
4,2021,6,23,0,174
3,2021,6,23,1,174
5,2021,6,23,2,174
2,2021,6,23,3,174
7,2021,6,23,4,174
25,2021,6,23,5,174
124,2021,6,23,6,174
250,2021,6,23,7,174
221,2021,6,23,8,174
142,2021,6,23,9,174
109,2021,6,23,10,174
118,2021,6,23,11,174
166,2021,6,23,12,174
170,2021,6,23,13,174
138,2021,6,23,14,174
128,2021,6,23,15,174
173,2021,6,23,16,174
232,2021,6,23,17,174
186,2021,6,23,18,174
126,2021,6,23,19,174
71,2021,6,23,20,174
52,2021,6,23,21,174
30,2021,6,23,22,174
27,2021,6,23,23,174
7,2021,6,24,0,175
2,2021,6,24,1,175
4,2021,6,24,2,175
7,2021,6,24,3,175
9,2021,6,24,4,175
20,2021,6,24,5,175
97,2021,6,24,6,175
205,2021,6,24,7,175
223,2021,6,24,8,175
91,2021,6,24,9,175
77,2021,6,24,10,175
95,2021,6,24,11,175
119,2021,6,24,12,175
101,2021,6,24,13,175
89,2021,6,24,14,175
111,2021,6,24,15,175
143,2021,6,24,16,175
213,2021,6,24,17,175
148,2021,6,24,18,175
117,2021,6,24,19,175
54,2021,6,24,20,175
51,2021,6,24,21,175
43,2021,6,24,22,175
13,2021,6,24,23,175
6,2021,6,25,0,176
3,2021,6,25,1,176
1,2021,6,25,2,176
1,2021,6,25,3,176
9,2021,6,25,4,176
26,2021,6,25,5,176
100,2021,6,25,6,176
199,2021,6,25,7,176
197,2021,6,25,8,176
89,2021,6,25,9,176
90,2021,6,25,10,176
122,2021,6,25,11,176
114,2021,6,25,12,176
117,2021,6,25,13,176
120,2021,6,25,14,176
114,2021,6,25,15,176
169,2021,6,25,16,176
240,2021,6,25,17,176
162,2021,6,25,18,176
127,2021,6,25,19,176
91,2021,6,25,20,176
46,2021,6,25,21,176
43,2021,6,25,22,176
43,2021,6,25,23,176
28,2021,6,26,0,177
18,2021,6,26,1,177
10,2021,6,26,2,177
3,2021,6,26,3,177
2,2021,6,26,4,177
11,2021,6,26,5,177
27,2021,6,26,6,177
35,2021,6,26,7,177
61,2021,6,26,8,177
102,2021,6,26,9,177
100,2021,6,26,10,177
104,2021,6,26,11,177
83,2021,6,26,12,177
98,2021,6,26,13,177
97,2021,6,26,14,177
137,2021,6,26,15,177
86,2021,6,26,16,177
111,2021,6,26,17,177
142,2021,6,26,18,177
72,2021,6,26,19,177
66,2021,6,26,20,177
44,2021,6,26,21,177
41,2021,6,26,22,177
41,2021,6,26,23,177
46,2021,6,27,0,178
19,2021,6,27,1,178
16,2021,6,27,2,178
9,2021,6,27,3,178
11,2021,6,27,4,178
7,2021,6,27,5,178
21,2021,6,27,6,178
20,2021,6,27,7,178
33,2021,6,27,8,178
54,2021,6,27,9,178
59,2021,6,27,10,178
88,2021,6,27,11,178
64,2021,6,27,12,178
76,2021,6,27,13,178
85,2021,6,27,14,178
76,2021,6,27,15,178
100,2021,6,27,16,178
95,2021,6,27,17,178
101,2021,6,27,18,178
57,2021,6,27,19,178
47,2021,6,27,20,178
42,2021,6,27,21,178
17,2021,6,27,22,178
13,2021,6,27,23,178
0,2021,6,28,0,179
3,2021,6,28,1,179
0,2021,6,28,2,179
1,2021,6,28,3,179
3,2021,6,28,4,179
28,2021,6,28,5,179
106,2021,6,28,6,179
279,2021,6,28,7,179
244,2021,6,28,8,179
152,2021,6,28,9,179
93,2021,6,28,10,179
112,2021,6,28,11,179
119,2021,6,28,12,179
138,2021,6,28,13,179
134,2021,6,28,14,179
125,2021,6,28,15,179
187,2021,6,28,16,179
202,2021,6,28,17,179
89,2021,6,28,18,179
47,2021,6,28,19,179
47,2021,6,28,20,179
20,2021,6,28,21,179
5,2021,6,28,22,179
11,2021,6,28,23,179
18,2021,6,29,0,180
6,2021,6,29,1,180
0,2021,6,29,2,180
0,2021,6,29,3,180
5,2021,6,29,4,180
17,2021,6,29,5,180
120,2021,6,29,6,180
251,2021,6,29,7,180
221,2021,6,29,8,180
107,2021,6,29,9,180
72,2021,6,29,10,180
119,2021,6,29,11,180
68,2021,6,29,12,180
57,2021,6,29,13,180
90,2021,6,29,14,180
116,2021,6,29,15,180
159,2021,6,29,16,180
226,2021,6,29,17,180
175,2021,6,29,18,180
106,2021,6,29,19,180
98,2021,6,29,20,180
56,2021,6,29,21,180
32,2021,6,29,22,180
14,2021,6,29,23,180
5,2021,6,30,0,181
1,2021,6,30,1,181
0,2021,6,30,2,181
1,2021,6,30,3,181
7,2021,6,30,4,181
20,2021,6,30,5,181
107,2021,6,30,6,181
217,2021,6,30,7,181
230,2021,6,30,8,181
133,2021,6,30,9,181
86,2021,6,30,10,181
112,2021,6,30,11,181
143,2021,6,30,12,181
131,2021,6,30,13,181
126,2021,6,30,14,181
134,2021,6,30,15,181
182,2021,6,30,16,181
162,2021,6,30,17,181
158,2021,6,30,18,181
66,2021,6,30,19,181
62,2021,6,30,20,181
35,2021,6,30,21,181
31,2021,6,30,22,181
16,2021,6,30,23,181
4,2021,7,1,0,182
1,2021,7,1,1,182
3,2021,7,1,2,182
4,2021,7,1,3,182
5,2021,7,1,4,182
22,2021,7,1,5,182
105,2021,7,1,6,182
219,2021,7,1,7,182
245,2021,7,1,8,182
134,2021,7,1,9,182
100,2021,7,1,10,182
112,2021,7,1,11,182
129,2021,7,1,12,182
151,2021,7,1,13,182
120,2021,7,1,14,182
135,2021,7,1,15,182
167,2021,7,1,16,182
218,2021,7,1,17,182
197,2021,7,1,18,182
138,2021,7,1,19,182
74,2021,7,1,20,182
70,2021,7,1,21,182
89,2021,7,1,22,182
21,2021,7,1,23,182
13,2021,7,2,0,183
10,2021,7,2,1,183
5,2021,7,2,2,183
5,2021,7,2,3,183
6,2021,7,2,4,183
21,2021,7,2,5,183
117,2021,7,2,6,183
220,2021,7,2,7,183
193,2021,7,2,8,183
154,2021,7,2,9,183
124,2021,7,2,10,183
126,2021,7,2,11,183
139,2021,7,2,12,183
143,2021,7,2,13,183
158,2021,7,2,14,183
148,2021,7,2,15,183
177,2021,7,2,16,183
270,2021,7,2,17,183
132,2021,7,2,18,183
75,2021,7,2,19,183
51,2021,7,2,20,183
81,2021,7,2,21,183
39,2021,7,2,22,183
47,2021,7,2,23,183
24,2021,7,3,0,184
12,2021,7,3,1,184
12,2021,7,3,2,184
3,2021,7,3,3,184
9,2021,7,3,4,184
4,2021,7,3,5,184
21,2021,7,3,6,184
22,2021,7,3,7,184
49,2021,7,3,8,184
66,2021,7,3,9,184
73,2021,7,3,10,184
56,2021,7,3,11,184
73,2021,7,3,12,184
74,2021,7,3,13,184
95,2021,7,3,14,184
89,2021,7,3,15,184
65,2021,7,3,16,184
51,2021,7,3,17,184
56,2021,7,3,18,184
32,2021,7,3,19,184
36,2021,7,3,20,184
20,2021,7,3,21,184
14,2021,7,3,22,184
22,2021,7,3,23,184
12,2021,7,4,0,185
15,2021,7,4,1,185
6,2021,7,4,2,185
6,2021,7,4,3,185
10,2021,7,4,4,185
12,2021,7,4,5,185
21,2021,7,4,6,185
12,2021,7,4,7,185
21,2021,7,4,8,185
44,2021,7,4,9,185
40,2021,7,4,10,185
61,2021,7,4,11,185
63,2021,7,4,12,185
71,2021,7,4,13,185
61,2021,7,4,14,185
37,2021,7,4,15,185
24,2021,7,4,16,185
40,2021,7,4,17,185
46,2021,7,4,18,185
34,2021,7,4,19,185
30,2021,7,4,20,185
29,2021,7,4,21,185
12,2021,7,4,22,185
11,2021,7,4,23,185
2,2021,7,5,0,186
1,2021,7,5,1,186
2,2021,7,5,2,186
0,2021,7,5,3,186
10,2021,7,5,4,186
20,2021,7,5,5,186
89,2021,7,5,6,186
168,2021,7,5,7,186
205,2021,7,5,8,186
85,2021,7,5,9,186
54,2021,7,5,10,186
46,2021,7,5,11,186
65,2021,7,5,12,186
108,2021,7,5,13,186
89,2021,7,5,14,186
83,2021,7,5,15,186
133,2021,7,5,16,186
203,2021,7,5,17,186
163,2021,7,5,18,186
94,2021,7,5,19,186
64,2021,7,5,20,186
44,2021,7,5,21,186
33,2021,7,5,22,186
16,2021,7,5,23,186
6,2021,7,6,0,187
2,2021,7,6,1,187
3,2021,7,6,2,187
3,2021,7,6,3,187
11,2021,7,6,4,187
22,2021,7,6,5,187
112,2021,7,6,6,187
225,2021,7,6,7,187
179,2021,7,6,8,187
78,2021,7,6,9,187
71,2021,7,6,10,187
59,2021,7,6,11,187
66,2021,7,6,12,187
75,2021,7,6,13,187
48,2021,7,6,14,187
62,2021,7,6,15,187
116,2021,7,6,16,187
151,2021,7,6,17,187
116,2021,7,6,18,187
70,2021,7,6,19,187
52,2021,7,6,20,187
35,2021,7,6,21,187
16,2021,7,6,22,187
7,2021,7,6,23,187
9,2021,7,7,0,188
1,2021,7,7,1,188
1,2021,7,7,2,188
1,2021,7,7,3,188
5,2021,7,7,4,188
17,2021,7,7,5,188
111,2021,7,7,6,188
181,2021,7,7,7,188
157,2021,7,7,8,188
86,2021,7,7,9,188
59,2021,7,7,10,188
72,2021,7,7,11,188
77,2021,7,7,12,188
88,2021,7,7,13,188
104,2021,7,7,14,188
110,2021,7,7,15,188
117,2021,7,7,16,188
179,2021,7,7,17,188
133,2021,7,7,18,188
86,2021,7,7,19,188
85,2021,7,7,20,188
51,2021,7,7,21,188
29,2021,7,7,22,188
22,2021,7,7,23,188
11,2021,7,8,0,189
10,2021,7,8,1,189
1,2021,7,8,2,189
0,2021,7,8,3,189
9,2021,7,8,4,189
24,2021,7,8,5,189
89,2021,7,8,6,189
160,2021,7,8,7,189
165,2021,7,8,8,189
86,2021,7,8,9,189
61,2021,7,8,10,189
79,2021,7,8,11,189
107,2021,7,8,12,189
89,2021,7,8,13,189
71,2021,7,8,14,189
93,2021,7,8,15,189
118,2021,7,8,16,189
155,2021,7,8,17,189
128,2021,7,8,18,189
100,2021,7,8,19,189
67,2021,7,8,20,189
31,2021,7,8,21,189
28,2021,7,8,22,189
11,2021,7,8,23,189
10,2021,7,9,0,190
0,2021,7,9,1,190
3,2021,7,9,2,190
2,2021,7,9,3,190
5,2021,7,9,4,190
15,2021,7,9,5,190
78,2021,7,9,6,190
146,2021,7,9,7,190
177,2021,7,9,8,190
102,2021,7,9,9,190
77,2021,7,9,10,190
85,2021,7,9,11,190
105,2021,7,9,12,190
114,2021,7,9,13,190
83,2021,7,9,14,190
118,2021,7,9,15,190
147,2021,7,9,16,190
182,2021,7,9,17,190
141,2021,7,9,18,190
109,2021,7,9,19,190
66,2021,7,9,20,190
41,2021,7,9,21,190
35,2021,7,9,22,190
17,2021,7,9,23,190
16,2021,7,10,0,191
7,2021,7,10,1,191
7,2021,7,10,2,191
9,2021,7,10,3,191
1,2021,7,10,4,191
11,2021,7,10,5,191
21,2021,7,10,6,191
12,2021,7,10,7,191
44,2021,7,10,8,191
72,2021,7,10,9,191
83,2021,7,10,10,191
88,2021,7,10,11,191
76,2021,7,10,12,191
89,2021,7,10,13,191
89,2021,7,10,14,191
87,2021,7,10,15,191
82,2021,7,10,16,191
92,2021,7,10,17,191
106,2021,7,10,18,191
29,2021,7,10,19,191
20,2021,7,10,20,191
17,2021,7,10,21,191
22,2021,7,10,22,191
12,2021,7,10,23,191
6,2021,7,11,0,192
9,2021,7,11,1,192
5,2021,7,11,2,192
4,2021,7,11,3,192
2,2021,7,11,4,192
3,2021,7,11,5,192
14,2021,7,11,6,192
9,2021,7,11,7,192
15,2021,7,11,8,192
47,2021,7,11,9,192
30,2021,7,11,10,192
52,2021,7,11,11,192
70,2021,7,11,12,192
52,2021,7,11,13,192
71,2021,7,11,14,192
49,2021,7,11,15,192
59,2021,7,11,16,192
71,2021,7,11,17,192
86,2021,7,11,18,192
77,2021,7,11,19,192
61,2021,7,11,20,192
35,2021,7,11,21,192
35,2021,7,11,22,192
11,2021,7,11,23,192
55,2021,7,12,0,193
12,2021,7,12,1,193
1,2021,7,12,2,193
3,2021,7,12,3,193
5,2021,7,12,4,193
21,2021,7,12,5,193
85,2021,7,12,6,193
177,2021,7,12,7,193
146,2021,7,12,8,193
83,2021,7,12,9,193
79,2021,7,12,10,193
86,2021,7,12,11,193
103,2021,7,12,12,193
83,2021,7,12,13,193
88,2021,7,12,14,193
85,2021,7,12,15,193
139,2021,7,12,16,193
157,2021,7,12,17,193
128,2021,7,12,18,193
83,2021,7,12,19,193
49,2021,7,12,20,193
26,2021,7,12,21,193
12,2021,7,12,22,193
9,2021,7,12,23,193
6,2021,7,13,0,194
2,2021,7,13,1,194
0,2021,7,13,2,194
3,2021,7,13,3,194
5,2021,7,13,4,194
18,2021,7,13,5,194
68,2021,7,13,6,194
92,2021,7,13,7,194
106,2021,7,13,8,194
39,2021,7,13,9,194
31,2021,7,13,10,194
28,2021,7,13,11,194
43,2021,7,13,12,194
48,2021,7,13,13,194
49,2021,7,13,14,194
57,2021,7,13,15,194
64,2021,7,13,16,194
125,2021,7,13,17,194
123,2021,7,13,18,194
67,2021,7,13,19,194
51,2021,7,13,20,194
32,2021,7,13,21,194
18,2021,7,13,22,194
17,2021,7,13,23,194
6,2021,7,14,0,195
1,2021,7,14,1,195
1,2021,7,14,2,195
1,2021,7,14,3,195
2,2021,7,14,4,195
22,2021,7,14,5,195
78,2021,7,14,6,195
158,2021,7,14,7,195
153,2021,7,14,8,195
80,2021,7,14,9,195
67,2021,7,14,10,195
88,2021,7,14,11,195
72,2021,7,14,12,195
80,2021,7,14,13,195
89,2021,7,14,14,195
82,2021,7,14,15,195
90,2021,7,14,16,195
162,2021,7,14,17,195
124,2021,7,14,18,195
63,2021,7,14,19,195
36,2021,7,14,20,195
25,2021,7,14,21,195
19,2021,7,14,22,195
13,2021,7,14,23,195
2,2021,7,15,0,196
5,2021,7,15,1,196
2,2021,7,15,2,196
1,2021,7,15,3,196
10,2021,7,15,4,196
18,2021,7,15,5,196
79,2021,7,15,6,196
144,2021,7,15,7,196
129,2021,7,15,8,196
61,2021,7,15,9,196
45,2021,7,15,10,196
55,2021,7,15,11,196
58,2021,7,15,12,196
66,2021,7,15,13,196
60,2021,7,15,14,196
51,2021,7,15,15,196
58,2021,7,15,16,196
124,2021,7,15,17,196
125,2021,7,15,18,196
60,2021,7,15,19,196
56,2021,7,15,20,196
30,2021,7,15,21,196
18,2021,7,15,22,196
17,2021,7,15,23,196
5,2021,7,16,0,197
9,2021,7,16,1,197
5,2021,7,16,2,197
3,2021,7,16,3,197
7,2021,7,16,4,197
13,2021,7,16,5,197
57,2021,7,16,6,197
134,2021,7,16,7,197
131,2021,7,16,8,197
77,2021,7,16,9,197
65,2021,7,16,10,197
76,2021,7,16,11,197
76,2021,7,16,12,197
74,2021,7,16,13,197
71,2021,7,16,14,197
67,2021,7,16,15,197
109,2021,7,16,16,197
89,2021,7,16,17,197
88,2021,7,16,18,197
48,2021,7,16,19,197
44,2021,7,16,20,197
22,2021,7,16,21,197
19,2021,7,16,22,197
20,2021,7,16,23,197
12,2021,7,17,0,198
7,2021,7,17,1,198
5,2021,7,17,2,198
9,2021,7,17,3,198
12,2021,7,17,4,198
7,2021,7,17,5,198
20,2021,7,17,6,198
15,2021,7,17,7,198
36,2021,7,17,8,198
60,2021,7,17,9,198
45,2021,7,17,10,198
70,2021,7,17,11,198
56,2021,7,17,12,198
63,2021,7,17,13,198
86,2021,7,17,14,198
95,2021,7,17,15,198
76,2021,7,17,16,198
71,2021,7,17,17,198
71,2021,7,17,18,198
48,2021,7,17,19,198
34,2021,7,17,20,198
34,2021,7,17,21,198
16,2021,7,17,22,198
7,2021,7,17,23,198
13,2021,7,18,0,199
21,2021,7,18,1,199
13,2021,7,18,2,199
14,2021,7,18,3,199
21,2021,7,18,4,199
18,2021,7,18,5,199
20,2021,7,18,6,199
13,2021,7,18,7,199
17,2021,7,18,8,199
36,2021,7,18,9,199
37,2021,7,18,10,199
56,2021,7,18,11,199
64,2021,7,18,12,199
75,2021,7,18,13,199
72,2021,7,18,14,199
85,2021,7,18,15,199
78,2021,7,18,16,199
98,2021,7,18,17,199
79,2021,7,18,18,199
57,2021,7,18,19,199
49,2021,7,18,20,199
47,2021,7,18,21,199
29,2021,7,18,22,199
15,2021,7,18,23,199
6,2021,7,19,0,200
4,2021,7,19,1,200
2,2021,7,19,2,200
4,2021,7,19,3,200
7,2021,7,19,4,200
27,2021,7,19,5,200
94,2021,7,19,6,200
183,2021,7,19,7,200
141,2021,7,19,8,200
73,2021,7,19,9,200
73,2021,7,19,10,200
80,2021,7,19,11,200
97,2021,7,19,12,200
106,2021,7,19,13,200
80,2021,7,19,14,200
71,2021,7,19,15,200
140,2021,7,19,16,200
188,2021,7,19,17,200
151,2021,7,19,18,200
90,2021,7,19,19,200
63,2021,7,19,20,200
39,2021,7,19,21,200
31,2021,7,19,22,200
13,2021,7,19,23,200
9,2021,7,20,0,201
1,2021,7,20,1,201
1,2021,7,20,2,201
5,2021,7,20,3,201
13,2021,7,20,4,201
28,2021,7,20,5,201
104,2021,7,20,6,201
168,2021,7,20,7,201
174,2021,7,20,8,201
96,2021,7,20,9,201
62,2021,7,20,10,201
76,2021,7,20,11,201
90,2021,7,20,12,201
97,2021,7,20,13,201
93,2021,7,20,14,201
107,2021,7,20,15,201
147,2021,7,20,16,201
221,2021,7,20,17,201
144,2021,7,20,18,201
96,2021,7,20,19,201
87,2021,7,20,20,201
49,2021,7,20,21,201
35,2021,7,20,22,201
17,2021,7,20,23,201
9,2021,7,21,0,202
4,2021,7,21,1,202
1,2021,7,21,2,202
5,2021,7,21,3,202
10,2021,7,21,4,202
25,2021,7,21,5,202
89,2021,7,21,6,202
188,2021,7,21,7,202
188,2021,7,21,8,202
87,2021,7,21,9,202
87,2021,7,21,10,202
93,2021,7,21,11,202
103,2021,7,21,12,202
105,2021,7,21,13,202
65,2021,7,21,14,202
109,2021,7,21,15,202
129,2021,7,21,16,202
179,2021,7,21,17,202
134,2021,7,21,18,202
101,2021,7,21,19,202
87,2021,7,21,20,202
43,2021,7,21,21,202
26,2021,7,21,22,202
19,2021,7,21,23,202
6,2021,7,22,0,203
5,2021,7,22,1,203
3,2021,7,22,2,203
1,2021,7,22,3,203
4,2021,7,22,4,203
26,2021,7,22,5,203
72,2021,7,22,6,203
181,2021,7,22,7,203
149,2021,7,22,8,203
109,2021,7,22,9,203
66,2021,7,22,10,203
66,2021,7,22,11,203
101,2021,7,22,12,203
95,2021,7,22,13,203
94,2021,7,22,14,203
102,2021,7,22,15,203
148,2021,7,22,16,203
194,2021,7,22,17,203
137,2021,7,22,18,203
90,2021,7,22,19,203
74,2021,7,22,20,203
34,2021,7,22,21,203
171,2021,7,22,22,203
49,2021,7,22,23,203
26,2021,7,23,0,204
13,2021,7,23,1,204
6,2021,7,23,2,204
2,2021,7,23,3,204
6,2021,7,23,4,204
25,2021,7,23,5,204
91,2021,7,23,6,204
134,2021,7,23,7,204
140,2021,7,23,8,204
94,2021,7,23,9,204
83,2021,7,23,10,204
87,2021,7,23,11,204
105,2021,7,23,12,204
94,2021,7,23,13,204
102,2021,7,23,14,204
77,2021,7,23,15,204
152,2021,7,23,16,204
137,2021,7,23,17,204
128,2021,7,23,18,204
102,2021,7,23,19,204
75,2021,7,23,20,204
57,2021,7,23,21,204
35,2021,7,23,22,204
29,2021,7,23,23,204
19,2021,7,24,0,205
5,2021,7,24,1,205
6,2021,7,24,2,205
5,2021,7,24,3,205
3,2021,7,24,4,205
9,2021,7,24,5,205
13,2021,7,24,6,205
13,2021,7,24,7,205
27,2021,7,24,8,205
21,2021,7,24,9,205
47,2021,7,24,10,205
43,2021,7,24,11,205
54,2021,7,24,12,205
41,2021,7,24,13,205
45,2021,7,24,14,205
52,2021,7,24,15,205
60,2021,7,24,16,205
46,2021,7,24,17,205
47,2021,7,24,18,205
60,2021,7,24,19,205
36,2021,7,24,20,205
25,2021,7,24,21,205
18,2021,7,24,22,205
17,2021,7,24,23,205
16,2021,7,25,0,206
11,2021,7,25,1,206
17,2021,7,25,2,206
9,2021,7,25,3,206
11,2021,7,25,4,206
6,2021,7,25,5,206
10,2021,7,25,6,206
1,2021,7,25,7,206
12,2021,7,25,8,206
13,2021,7,25,9,206
13,2021,7,25,10,206
27,2021,7,25,11,206
31,2021,7,25,12,206
45,2021,7,25,13,206
55,2021,7,25,14,206
61,2021,7,25,15,206
73,2021,7,25,16,206
31,2021,7,25,17,206
62,2021,7,25,18,206
51,2021,7,25,19,206
76,2021,7,25,20,206
24,2021,7,25,21,206
22,2021,7,25,22,206
11,2021,7,25,23,206
1,2021,7,26,0,207
3,2021,7,26,1,207
1,2021,7,26,2,207
4,2021,7,26,3,207
3,2021,7,26,4,207
26,2021,7,26,5,207
85,2021,7,26,6,207
168,2021,7,26,7,207
160,2021,7,26,8,207
73,2021,7,26,9,207
71,2021,7,26,10,207
67,2021,7,26,11,207
58,2021,7,26,12,207
62,2021,7,26,13,207
56,2021,7,26,14,207
73,2021,7,26,15,207
107,2021,7,26,16,207
131,2021,7,26,17,207
122,2021,7,26,18,207
50,2021,7,26,19,207
56,2021,7,26,20,207
39,2021,7,26,21,207
28,2021,7,26,22,207
10,2021,7,26,23,207
3,2021,7,27,0,208
3,2021,7,27,1,208
1,2021,7,27,2,208
3,2021,7,27,3,208
10,2021,7,27,4,208
18,2021,7,27,5,208
97,2021,7,27,6,208
171,2021,7,27,7,208
165,2021,7,27,8,208
103,2021,7,27,9,208
71,2021,7,27,10,208
62,2021,7,27,11,208
87,2021,7,27,12,208
104,2021,7,27,13,208
101,2021,7,27,14,208
102,2021,7,27,15,208
175,2021,7,27,16,208
163,2021,7,27,17,208
144,2021,7,27,18,208
107,2021,7,27,19,208
90,2021,7,27,20,208
27,2021,7,27,21,208
30,2021,7,27,22,208
12,2021,7,27,23,208
12,2021,7,28,0,209
1,2021,7,28,1,209
0,2021,7,28,2,209
0,2021,7,28,3,209
5,2021,7,28,4,209
21,2021,7,28,5,209
56,2021,7,28,6,209
106,2021,7,28,7,209
110,2021,7,28,8,209
77,2021,7,28,9,209
54,2021,7,28,10,209
58,2021,7,28,11,209
71,2021,7,28,12,209
83,2021,7,28,13,209
96,2021,7,28,14,209
89,2021,7,28,15,209
101,2021,7,28,16,209
144,2021,7,28,17,209
131,2021,7,28,18,209
88,2021,7,28,19,209
75,2021,7,28,20,209
48,2021,7,28,21,209
27,2021,7,28,22,209
20,2021,7,28,23,209
16,2021,7,29,0,210
1,2021,7,29,1,210
0,2021,7,29,2,210
6,2021,7,29,3,210
2,2021,7,29,4,210
25,2021,7,29,5,210
89,2021,7,29,6,210
190,2021,7,29,7,210
165,2021,7,29,8,210
83,2021,7,29,9,210
79,2021,7,29,10,210
64,2021,7,29,11,210
89,2021,7,29,12,210
107,2021,7,29,13,210
86,2021,7,29,14,210
100,2021,7,29,15,210
126,2021,7,29,16,210
182,2021,7,29,17,210
160,2021,7,29,18,210
92,2021,7,29,19,210
58,2021,7,29,20,210
41,2021,7,29,21,210
39,2021,7,29,22,210
17,2021,7,29,23,210
18,2021,7,30,0,211
9,2021,7,30,1,211
0,2021,7,30,2,211
4,2021,7,30,3,211
3,2021,7,30,4,211
16,2021,7,30,5,211
75,2021,7,30,6,211
114,2021,7,30,7,211
120,2021,7,30,8,211
85,2021,7,30,9,211
80,2021,7,30,10,211
72,2021,7,30,11,211
95,2021,7,30,12,211
97,2021,7,30,13,211
101,2021,7,30,14,211
93,2021,7,30,15,211
89,2021,7,30,16,211
95,2021,7,30,17,211
92,2021,7,30,18,211
67,2021,7,30,19,211
54,2021,7,30,20,211
30,2021,7,30,21,211
27,2021,7,30,22,211
31,2021,7,30,23,211
12,2021,7,31,0,212
6,2021,7,31,1,212
5,2021,7,31,2,212
1,2021,7,31,3,212
7,2021,7,31,4,212
2,2021,7,31,5,212
15,2021,7,31,6,212
17,2021,7,31,7,212
24,2021,7,31,8,212
45,2021,7,31,9,212
51,2021,7,31,10,212
50,2021,7,31,11,212
72,2021,7,31,12,212
91,2021,7,31,13,212
80,2021,7,31,14,212
87,2021,7,31,15,212
106,2021,7,31,16,212
67,2021,7,31,17,212
79,2021,7,31,18,212
43,2021,7,31,19,212
35,2021,7,31,20,212
25,2021,7,31,21,212
27,2021,7,31,22,212
41,2021,7,31,23,212
36,2021,8,1,0,213
40,2021,8,1,1,213
6,2021,8,1,2,213
5,2021,8,1,3,213
10,2021,8,1,4,213
7,2021,8,1,5,213
10,2021,8,1,6,213
7,2021,8,1,7,213
6,2021,8,1,8,213
19,2021,8,1,9,213
21,2021,8,1,10,213
39,2021,8,1,11,213
49,2021,8,1,12,213
42,2021,8,1,13,213
43,2021,8,1,14,213
26,2021,8,1,15,213
28,2021,8,1,16,213
24,2021,8,1,17,213
124,2021,8,1,18,213
54,2021,8,1,19,213
43,2021,8,1,20,213
25,2021,8,1,21,213
26,2021,8,1,22,213
17,2021,8,1,23,213
11,2021,8,2,0,214
10,2021,8,2,1,214
2,2021,8,2,2,214
3,2021,8,2,3,214
4,2021,8,2,4,214
16,2021,8,2,5,214
94,2021,8,2,6,214
192,2021,8,2,7,214
149,2021,8,2,8,214
107,2021,8,2,9,214
79,2021,8,2,10,214
